gid,province,district,thumb,picture,no,,party,name,cname,gender,birthday,age,address,job,education,career,property,military,tax,tax_unpaid_5yrs,tax_unpaid_current,crime,candidate_count
100136702,충청남도,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136702/gicho/thumbnail.100136702.JPG,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136702/gicho/100136702.JPG,1,,더불어민주당,박완주,朴完柱,남,1966-11-10,53,충청남도 천안시 서북구 성환읍 성환1로,국회의원,성균관대학교 한국철학과 졸업,"[""(현)천안시을 국회의원"", ""(전)더불어민주당 원내수석부대표""]",1125298,군복무를 마친사람,46937,0,0,0,4
100137474,충청남도,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100137474/gicho/thumbnail.100137474.JPG,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100137474/gicho/100137474.JPG,2,,미래통합당,이정만,李廷萬,남,1962-01-03,58,충청남도 천안시 서북구 늘푸른1길,법률사무소 정성 대표 변호사,연세대학교 법무대학원 졸업(산업재산권법 법학석사),"[""(전)천안검찰청 지청장"", ""(전)충청남도 법률자문 검사""]",6337305,군복무를 마친사람,1106191,0,0,0,0
100136790,충청남도,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136790/gicho/thumbnail.100136790.JPG,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136790/gicho/100136790.JPG,6,,정의당,박성필,朴晟弼,남,1970-02-14,50,충청남도 천안시 서북구 불당17길,치과의사,연세대학교 대학원 졸업(치의학석사),"[""(현)연세필치과의원 원장"", ""(현)연세대학교 치과대학 외래교수""]",2906957,군복무를 마친사람,292450,0,0,0,1
100136877,충청남도,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136877/gicho/thumbnail.100136877.JPG,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136877/gicho/100136877.JPG,7,,민중당,이영남,李榮南,여,1976-08-16,43,충청남도 계룡시 엄사면 번영로,노동자(교육공무직),경북전문대학교 식품가공과 졸업(식품공업전문학사),"[""(현)민중당 충남도당 부위원장"", ""(현)민주노총 전국학교비정규직노조 충남지부장""]",116647,해당없음(비대상),5102,0,0,0,1
100136075,충청남도,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136075/gicho/thumbnail.100136075.JPG,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136075/gicho/100136075.JPG,8,,국가혁명배당금당,김성용,金星容,남,1967-06-17,52,서울특별시 송파구 백제고분로48길,회사원,동아대학교 기계공학과 졸업,"[""(현)국가혁명배당금당 천안시을 당협위원장""]",609492,군복무를 마친사람,15286,0,0,1,0
100137353,충청남도,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137353/gicho/thumbnail.100137353.JPG,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137353/gicho/100137353.JPG,1,,더불어민주당,이정문,李楨文,남,1973-01-05,47,충청남도 천안시 서북구 월봉1길,변호사,한양대학교 법과대학 법학과 졸업,"[""(현)천안시 고문변호사"", ""(현)더불어민주당 정책위원회 부의장""]",397338,군복무를 마친사람,88890,33635,0,0,0
100136816,충청남도,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136816/gicho/thumbnail.100136816.JPG,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136816/gicho/100136816.JPG,2,,미래통합당,이창수,李昌洙,남,1963-01-05,57,충청남도 천안시 동남구 신촌4로,정당인,단국대학교 국어국문학과 졸업,"[""(현)미래통합당 대변인"", ""(전)자유한국당 충남도당위원장""]",350395,군복무를 마친사람,2409,106,0,0,2
100137701,충청남도,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137701/gicho/thumbnail.100137701.JPG,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137701/gicho/100137701.JPG,6,,정의당,황환철,黃煥喆,남,1969-07-26,50,충청남도 천안시 동남구 신부8길,정당인,공주대학교 경영학과 재학중,"[""(현)정의당 천안지역위원장"", ""(현)패커드코리아노조위원장""]",269000,군복무를 마친사람,22803,149,0,0,1
100136227,충청남도,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136227/gicho/thumbnail.100136227.JPG,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136227/gicho/100136227.JPG,7,,무소속,김종문,金鍾文,남,1967-03-25,53,충청남도 천안시 서북구 월봉4로,미락식품 대표,공주대학교 테크노전략대학원 졸업 (공학석사),"[""(현)천안시 소재 미락식품 27년 이상 경영 중"", ""(전)충청남도의회 제9대, 10대 도의원""]",1187612,군복무를 마친사람,45093,0,0,0,2
100134786,충청남도,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100134786/gicho/thumbnail.100134786.JPG,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100134786/gicho/100134786.JPG,1,,더불어민주당,박수현,朴洙賢,남,1964-08-14,55,충청남도 공주시 웅진절골3길,정당인,서울대학교 인문대학 서양사학과 (3년) 자퇴제적,"[""(전)제19대 국회의원"", ""(전)청와대 대변인""]",187937,군복무를 마친사람,28152,0,0,0,2
100137134,충청남도,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137134/gicho/thumbnail.100137134.JPG,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137134/gicho/100137134.JPG,2,,미래통합당,정진석,鄭鎭碩,남,1960-09-04,59,충청남도 공주시 관골1길,제20대 국회의원,고려대학교 정치외교학과 졸업,"[""(전)새누리당 원내대표"", ""(현)국회의원""]",6684726,군복무를 마친사람,63834,0,0,0,7
100137573,충청남도,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137573/gicho/thumbnail.100137573.JPG,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137573/gicho/100137573.JPG,3,,민생당,전홍기,田鴻淇,남,1952-11-14,67,충청남도 공주시 국고개길,전홍기영어학원장,마닐라대학교 영문학과 졸업(영문학과/2007.6~2010.10/학사학위),"[""(전)김영삼 전 대통령 의전담당비서(1982~1989/1992~1993)""]",60000,군복무를 마치지 아니한 사람,8338,0,0,2,3
100136806,충청남도,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100136806/gicho/thumbnail.100136806.JPG,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100136806/gicho/100136806.JPG,7,,국가혁명배당금당,이홍식,李洪植,남,1977-12-26,42,충청남도 공주시 웅진절골3길,회사원,서울디지털대학교 미디어영상학과 2학년 재학중,"[""(전) 베스트제로 대표"", ""(현) 솔브레인SLD(주) 계장""]",362371,군복무를 마친사람,9057,0,0,0,0
100134787,충청남도,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100134787/gicho/thumbnail.100134787.JPG,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100134787/gicho/100134787.JPG,8,,무소속,김근태,金瑾泰,남,1952-11-26,67,충청남도 공주시 관골1길,정치인,동국대학교 경영대학원 경영학과(경영학석사)졸업,"[""(전)제1야전군사령관(육군대장)"", ""(전)19대 국회의원""]",7095274,군복무를 마친사람,107238,0,0,2,1
100137883,충청남도,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137883/gicho/thumbnail.100137883.JPG,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137883/gicho/100137883.JPG,9,,무소속,정연상,鄭連相,남,1971-01-29,49,충청남도 공주시 신금2길,정치인,고려대학교 졸업,"[""(전)대통령 인수위 실무위원"", ""(전)공주시장 출마""]",1118499,군복무를 마치지 아니한 사람,85115,0,0,2,0
100134647,충청남도,보령시서천군,http://info.nec.go.kr/photo_20200415/Gsg4403/Hb100134647/gicho/thumbnail.100134647.JPG,http://info.nec.go.kr/photo_20200415/Gsg4403/Hb100134647/gicho/100134647.JPG,1,,더불어민주당,나소열,羅紹烈,남,1959-05-16,60,충청남도 서천군 서천읍 사곡로75번길,정당인,서강대학교 대학원 정치외교학과 졸업(정치학석사),"[""(전)대통령비서실 자치분권비서관"", ""(전)충청남도 문화체육부지사""]",660570,군복무를 마친사람,30604,0,0,0,6
100137310,충청남도,보령시서천군,http://info.nec.go.kr/photo_20200415/Gsg4403/Hb100137310/gicho/thumbnail.100137310.JPG,http://info.nec.go.kr/photo_20200415/Gsg4403/Hb100137310/gicho/100137310.JPG,2,,미래통합당,김태흠,金泰欽,남,1963-01-11,57,충청남도 보령시 웅천읍 신기2길,국회의원,서강대학교 공공정책대학원 사회복지정책학과 졸업(행정학석사),"[""(현)제20대 국회의원"", ""(전)자유한국당 최고위원""]",896729,군복무를 마친사람,78129,129,0,0,4
100134689,충청남도,아산시갑,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100134689/gicho/thumbnail.100134689.JPG,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100134689/gicho/100134689.JPG,1,,더불어민주당,복기왕,卜箕旺,남,1968-04-10,52,충청남도 아산시 용화고길,정당인,고려대학교 정책대학원 졸업(행정학석사),"[""(전)민선 5,6기 아산시장"", ""(전)문재인 대통령 청와대 정무비서관""]",1037080,군복무를 마치지 아니한 사람,27748,137,0,1,3
100137308,충청남도,아산시갑,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100137308/gicho/thumbnail.100137308.JPG,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100137308/gicho/100137308.JPG,2,,미래통합당,이명수,李明洙,남,1955-02-11,65,충청남도 아산시 모종로,국회의원,성균관대학교 대학원 행정학과 졸업(행정학박사),"[""(전)국회 보건복지위원회 위원장"", ""(현)국회의원""]",867914,군복무를 마친사람,126400,0,0,0,5
100136660,충청남도,아산시갑,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100136660/gicho/thumbnail.100136660.JPG,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100136660/gicho/100136660.JPG,7,,국가혁명배당금당,박현숙,朴賢淑,여,1958-01-07,62,충청남도 아산시 배방읍 북수로,부영학원 영어강사,청주대학교 법학부 행정학과 졸업,"[""(전)태평양자원개발 회장보좌 15년"", ""(현)부영학원 영어강사""]",97273,해당없음(비대상),8746,1290,1290,0,0
100137604,충청남도,아산시을,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100137604/gicho/thumbnail.100137604.JPG,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100137604/gicho/100137604.JPG,1,,더불어민주당,강훈식,姜勳植,남,1973-10-24,46,충청남도 아산시 배방읍 광장로,국회의원,건국대학교 경영정보학과 졸업,"[""(현)제20대 국회의원"", ""(현)더불어민주당 수석대변인""]",388335,군복무를 마친사람,45208,561,0,2,2
100134808,충청남도,아산시을,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100134808/gicho/thumbnail.100134808.JPG,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100134808/gicho/100134808.JPG,2,,미래통합당,박경귀,朴慶貴,남,1960-04-03,60,충청남도 아산시 배방읍 호서로,정당인,인하대학교 대학원 졸업(행정학 박사),"[""(전)대통령소속 국민대통합위원회 국민통합기획단장(1급)"", ""(현)한국정책평가연구원 원장""]",1296049,군복무를 마친사람,23073,868,0,0,0
100134767,충청남도,서산시태안군,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100134767/gicho/thumbnail.100134767.JPG,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100134767/gicho/100134767.JPG,1,,더불어민주당,조한기,趙漢起,남,1966-09-25,53,충청남도 서산시 호수공원6로,정당인,연세대학교 영어영문학과 졸업,"[""(전) 문재인대통령 비서실 제1부속비서관"", ""(현) 대통령직속 국가균형발전위원회 전략기획위원회 위원""]",997692,군복무를 마친사람,40650,523,0,1,3
100137547,충청남도,서산시태안군,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100137547/gicho/thumbnail.100137547.JPG,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100137547/gicho/100137547.JPG,2,,미래통합당,성일종,成一鍾,남,1963-03-19,57,충청남도 서산시 석림4로,서산·태안 국회의원,광운대학교 대학원 환경공학과 졸업(공학박사),"[""(현)미래통합당 원내대변인"", ""(현)미세먼지 문제 해결을 위한 국가기후환경회의 위원""]",20992214,군복무를 마친사람,573544,758,0,0,1
100137059,충청남도,서산시태안군,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100137059/gicho/thumbnail.100137059.JPG,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100137059/gicho/100137059.JPG,6,,정의당,신현웅,申玄雄,남,1970-01-05,50,충청남도 서산시 대산읍 명지1로,노동자,명지실업전문대학(현 명지전문대학) 지적과 졸업,"[""(현)민주노총 서산태안위원회 대표"", ""(현)서산시 비정규직근로자 지원센터 센터장""]",353523,군복무를 마친사람,68231,0,0,0,5
100135774,충청남도,서산시태안군,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100135774/gicho/thumbnail.100135774.JPG,http://info.nec.go.kr/photo_20200415/Gsg4405/Hb100135774/gicho/100135774.JPG,7,,국가혁명배당금당,김미숙,金美淑,여,1961-04-23,58,충청남도 서산시 무학로,자영업,울산공과대학 병설 공업전문대학 공업경영과 졸업,"[""(현)서산인재육성재단 이사"", ""(현)서산시 장애인복지관 운영위원""]",1794139,해당없음(비대상),78260,605,0,0,0
100137086,충청남도,논산시계룡시금산군,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100137086/gicho/thumbnail.100137086.JPG,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100137086/gicho/100137086.JPG,1,,더불어민주당,김종민,金鍾民,남,1964-05-12,55,충청남도 논산시 시민로258번길,국회의원,서울대학교 인문대학 국어국문학과 졸업,"[""(전)청와대 대변인"", ""(현)논산시계룡시금산군 국회의원""]",319420,군복무를 마치지 아니한 사람,20297,0,0,1,2
100135025,충청남도,논산시계룡시금산군,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100135025/gicho/thumbnail.100135025.JPG,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100135025/gicho/100135025.JPG,2,,미래통합당,박우석,朴雨奭,남,1953-12-05,66,충청남도 논산시 가야곡면 강청1길,건설회사 CEO,동국대학교 경영대학원 경제학과 졸업(경영학석사),"[""(전)자유한국당 논산 계룡 금산 조직위원장"", ""(현)미래통합당 논산 계룡 금산 조직위원장""]",3261560,군복무를 마친사람,52968,0,0,1,3
100137467,충청남도,논산시계룡시금산군,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100137467/gicho/thumbnail.100137467.JPG,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100137467/gicho/100137467.JPG,3,,민생당,한민희,韓珉熙,남,1965-09-04,54,충청남도 계룡시 엄사면 번영3길,한민기획 대표,건양사이버대학교 보건의료복지학과 졸업,"[""(전)건양사이버대학교 총학생회 부회장"", ""(현)민생당논산계룡금산지역위원장""]",263998,군복무를 마친사람,9131,0,0,1,1
100137771,충청남도,논산시계룡시금산군,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100137771/gicho/thumbnail.100137771.JPG,http://info.nec.go.kr/photo_20200415/Gsg4409/Hb100137771/gicho/100137771.JPG,7,,국가혁명배당금당,명소윤,明玿奫,여,1965-12-03,54,대전광역시 유성구 지족로,무직,동국대학교 회계학과 졸업,"[""(전)은행원""]",1098972,해당없음(비대상),61886,0,0,0,0
100136656,충청남도,당진시,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100136656/gicho/thumbnail.100136656.JPG,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100136656/gicho/100136656.JPG,1,,더불어민주당,어기구,魚基龜,남,1963-01-10,57,충청남도 당진시 밤절로,제20대 국회의원,"오스트리아 빈 경제대학교 졸업(사회경제학 박사, 2000.5 ~ 2002.2)","[""(전)더불어민주당 원내부대표"", ""(현)더불어민주당 충남도당 위원장""]",507743,군복무를 마친사람,18243,0,0,0,2
100137351,충청남도,당진시,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100137351/gicho/thumbnail.100137351.JPG,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100137351/gicho/100137351.JPG,2,,미래통합당,김동완,金東完,남,1958-06-20,61,충청남도 당진시 원당로,정당인,가천대학교 대학원 행정학과 졸업(행정학 박사),"[""(전)당진시 19대 국회의원""]",928827,군복무를 마친사람,29788,0,0,0,2
100136991,충청남도,당진시,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100136991/gicho/thumbnail.100136991.JPG,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100136991/gicho/100136991.JPG,7,,우리공화당,전병창,全炳彰,남,1955-08-05,64,충청남도 당진시 밤절로,행정사,한서대학교 대학원 행정학과 졸업(행정학박사),"[""(전)친반국민대통합 제20대 당진시국회의원후보"", ""(현)우리공화당 대변인""]",819319,군복무를 마친사람,17156,0,0,0,1
100135125,충청남도,당진시,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100135125/gicho/thumbnail.100135125.JPG,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100135125/gicho/100135125.JPG,8,,민중당,김진숙,金珍淑,여,1974-07-26,45,충청남도 당진시 운곡로,정당인,한신대학교 철학과 졸업,"[""(전)당진어울림여성회 회장"", ""(현)충남 여성엄마민중당 위원장""]",826389,해당없음(비대상),7425,326,0,0,0
100135698,충청남도,당진시,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100135698/gicho/thumbnail.100135698.JPG,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100135698/gicho/100135698.JPG,9,,국가혁명배당금당,박경재,朴耿材,남,1960-10-29,59,충청남도 당진시 송악읍 기지시1길,한미형태양광 근무,우석대학교 영어영문학과 졸업,"[""(전)대원출판사 부장"", ""(현)국가혁명배당금당 당진시 당협위원장""]",79712,군복무를 마친사람,1915,0,0,0,0
100134806,충청남도,당진시,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100134806/gicho/thumbnail.100134806.JPG,http://info.nec.go.kr/photo_20200415/Gsg4416/Hb100134806/gicho/100134806.JPG,10,,무소속,정용선,鄭龍仙,남,1964-11-13,55,충청남도 당진시 밤절로,세한대학교 초빙교수,경찰대학교 졸업,"[""(전)대통령 비서실 행정관"", ""(전)충남·경기경찰청장""]",1736273,군복무를 마친사람,34699,0,0,0,0
100135265,충청남도,홍성군예산군,http://info.nec.go.kr/photo_20200415/Gsg4413/Hb100135265/gicho/thumbnail.100135265.JPEG,http://info.nec.go.kr/photo_20200415/Gsg4413/Hb100135265/gicho/100135265.JPEG,1,,더불어민주당,김학민,金學民,남,1960-09-01,59,충청남도 예산군 예산읍 군청로3길,순천향대학교 교수,"미국 텍사스대학교 댈러스캠퍼스 대학원 졸업(정치경제학 박사, 1990.09.~1994.08.)","[""(현)충청남도 정책특별보좌관(경제)"", ""(현)더불어민주당 혁신도시추진특별위원회 위원장""]",1166451,군복무를 마친사람,126729,59016,0,0,0
100137597,충청남도,홍성군예산군,http://info.nec.go.kr/photo_20200415/Gsg4413/Hb100137597/gicho/thumbnail.100137597.JPG,http://info.nec.go.kr/photo_20200415/Gsg4413/Hb100137597/gicho/100137597.JPG,2,,미래통합당,홍문표,洪文杓,남,1947-10-05,72,충청남도 홍성군 홍성읍 내포로146번길,국회의원,한양대학교행정대학원 사회복지학과 졸업(행정학 석사),"[""(전)국회예산결산특별위원회 위원장"", ""(현)국회교육위원회 위원장""]",1107216,군복무를 마친사람,46223,0,0,1,7
100137800,충청남도,홍성군예산군,http://info.nec.go.kr/photo_20200415/Gsg4413/Hb100137800/gicho/thumbnail.100137800.JPG,http://info.nec.go.kr/photo_20200415/Gsg4413/Hb100137800/gicho/100137800.JPG,7,,국가혁명배당금당,윤상노,尹相魯,남,1968-10-03,51,충청남도 서산시 군진5길,경기가설재(주) 대표,"대한체육과학대학(현, 용인대학교) 경영학과  졸업","[""(전) 대정초등학교 동창회장""]",2603281,군복무를 마친사람,4911146,988145,555008,1,0
100134742,전라북도,전주시갑,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100134742/gicho/thumbnail.100134742.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100134742/gicho/100134742.JPG,1,,더불어민주당,김윤덕,金潤德,남,1966-05-23,53,전라북도 전주시 완산구 서원로,정당인,전북대학교 상과대학 회계학과 졸업,"[""(전) 문재인대통령후보 전북공동상임선대위원장"", ""(전) 제19대 국회의원""]",711888,군복무를 마친사람,29723,0,0,1,3
100137544,전라북도,전주시갑,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137544/gicho/thumbnail.100137544.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137544/gicho/100137544.JPG,6,,정의당,염경석,廉京石,남,1960-08-05,59,전라북도 전주시 완산구 서원로,정당인,전북대학교 법무대학원 석사과정 수료,"[""(전) 민주노총 전북본부 1~4대 본부장"", ""(현) 정의당 전북도당 위원장""]",267720,군복무를 마친사람,74517,0,0,2,6
100135565,전라북도,전주시갑,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100135565/gicho/thumbnail.100135565.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100135565/gicho/100135565.JPG,7,,국가혁명배당금당,하태윤,河泰潤,남,1947-02-09,73,전라북도 전주시 덕진구 태진로,정당인,미기재,"[""(현) 국가혁명배당금당 전라북도당 대표""]",-14840,군복무를 마친사람,1594,0,0,6,0
100137979,전라북도,전주시갑,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137979/gicho/thumbnail.100137979.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137979/gicho/100137979.JPG,8,,기독자유통일당,허성진,許聖辰,남,1988-05-01,31,인천광역시 남동구 남동대로837번길,정당인,고려대학교 인문대학 북한학과 졸업,"[""(전)CGNTV 기자"", ""(현)자유통일청년정치연합 공동대표""]",30352,군복무를 마친사람,123,0,0,0,0
100136712,전라북도,전주시갑,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100136712/gicho/thumbnail.100136712.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100136712/gicho/100136712.JPG,9,,무소속,김광수,金光守,남,1958-06-11,61,전라북도 전주시 완산구 구이로,정치인,전북대학교 행정대학원 석사과정 졸업(지방자치학과),"[""(전)제10대 전라북도의회 의장"", ""(현)제20대 국회 보건복지위원회 위원""]",382884,군복무를 마친사람,24007,0,0,1,7
100135082,전라북도,전주시갑,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100135082/gicho/thumbnail.100135082.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100135082/gicho/100135082.JPG,10,,무소속,이범석,李範錫,남,1969-08-02,50,전라북도 전주시 완산구 안행9길,퀵기사(오토바이 배달),장로회신학대학교 대학원 신학과 졸업,"[""(전)법인택시기사""]",0,군복무를 마친사람,0,0,0,0,0
100135891,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100135891/gicho/thumbnail.100135891.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100135891/gicho/100135891.JPG,1,,더불어민주당,이상직,李相稷,남,1963-01-30,57,전라북도 전주시 완산구 새터로,정당인,고려대학교 경영대학원 졸업(경영학 석사),"[""(전) 중소벤처기업진흥공단 이사장"", ""(전) 문재인대통령 직속 일자리위원회 위원""]",4025575,군복무를 마친사람,168332,1471,0,2,1
100137504,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137504/gicho/thumbnail.100137504.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137504/gicho/100137504.JPG,2,,미래통합당,이수진,李修珍,여,1968-07-14,51,전라북도 전주시 완산구 강변로,한국고령화정책연구원 원장,경희대학교 대학원 행정학과 졸업(행정학박사),"[""(전) 전주대학교 객원교수"", ""(전) 광진구의원""]",602629,해당없음(비대상),451,0,0,0,2
100137153,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137153/gicho/thumbnail.100137153.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137153/gicho/100137153.JPG,3,,민생당,조형철,趙炯徹,남,1964-10-15,55,전라북도 전주시 완산구 쑥고개로,정당인,전주대학교 법학과 졸업,"[""(전) 전주시의회의원(5대)"", ""(전) 전라북도의회의원(9대)""]",178100,군복무를 마친사람,1815,0,0,1,5
100137262,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137262/gicho/thumbnail.100137262.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100137262/gicho/100137262.JPG,6,,정의당,오형수,吳炯洙,남,1963-01-01,57,전라북도 전주시 덕진구 석소로,국민건강보험공단 직원,원광대학교행정대학원 졸업(사회복지학석사),"[""(전)6.13지방선거 정의당 전주시장 후보"", ""(현)정의당 전북도당 정책위원장""]",555388,군복무를 마친사람,32932,0,0,5,1
100136247,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100136247/gicho/thumbnail.100136247.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100136247/gicho/100136247.JPG,7,,국가혁명배당금당,김주완,金柱完,남,1979-09-01,40,전라북도 전주시 완산구 거마평로,정당인,미기재,"[""(현)국가혁명배당금당 전북도당 사무처장""]",30000,군복무를 마친사람,79,0,0,3,0
100134744,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100134744/gicho/thumbnail.100134744.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100134744/gicho/100134744.JPG,8,,무소속,성치두,成治斗,남,1976-03-24,44,전라북도 전주시 완산구 전룡로,정치인,한국외국어대학교 대학원 정치외교학과 박사과정 수료,"[""(전) 20대 국회의원선거 후보""]",200000,군복무를 마친사람,3799,0,0,0,1
100134745,전라북도,전주시을,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100134745/gicho/thumbnail.100134745.JPG,http://info.nec.go.kr/photo_20200415/Gsg4501/Hb100134745/gicho/100134745.JPG,9,,무소속,최형재,崔炯宰,남,1963-07-26,56,전라북도 전주시 완산구 호암로,정치인,전북대학교 행정대학원 졸업(정치학 석사),"[""(전)20대 총선 더불어민주당 전주시을 후보"", ""(전)더불어민주당 전주시을 지역위원장""]",502390,군복무를 마친사람,7955,0,0,0,2
100135939,전라북도,전주시병,http://info.nec.go.kr/photo_20200415/Gsg4502/Hb100135939/gicho/thumbnail.100135939.JPG,http://info.nec.go.kr/photo_20200415/Gsg4502/Hb100135939/gicho/100135939.JPG,1,,더불어민주당,김성주,金成柱,남,1964-04-10,56,전라북도 전주시 덕진구 태진로,정당인,서울대학교 인문대학 국사학과 졸업,"[""(전)국민연금공단 이사장"", ""(전)제19대 국회의원""]",920178,군복무를 마치지 아니한 사람,62151,0,0,2,5
100137342,전라북도,전주시병,http://info.nec.go.kr/photo_20200415/Gsg4502/Hb100137342/gicho/thumbnail.100137342.JPG,http://info.nec.go.kr/photo_20200415/Gsg4502/Hb100137342/gicho/100137342.JPG,3,,민생당,정동영,鄭東泳,남,1953-06-17,66,전라북도 전주시 덕진구 세병로,국회의원,서울대학교 인문대학 국사학과(부전공 : 정치학)졸업,"[""(전) 제17대 대통령 후보"", ""(전) 제31대 통일부 장관(국가안전보장회의(NSC) 상임위원장)""]",1647042,군복무를 마친사람,39024,588,0,0,9
